"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONHK18	RCONHK19	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
2732				false			false			false	false		false		false		false			false								
2750				false			false			false	false		false		false		false			false								
3252				false			false			false	false		false		false		false			false								
3720				false			false			false	false		false		false		false			false								
3971				false			false			false	false		false		true	62845	false			false								
4231				false			false			false	false		false		false		false			false								
5069				false			false			false	false		false		false		false			false								
5135				false			false			false	false		false		false		false			false								
5210	246749	0		true	0	0	true	57367	28170	false	false		true	12137	true	52431	false			false								
5461				false			false			false	false		false		false		false			false								
5751				false			false			true	false		false		false		false			false	196	0				6	0	
6039	0	0																										
6329	4357	0						33197	1409																			
7009	6000	0		true	0	0	false			true	false		false		false		false			false	874	0				19	0	
7045	0	0						0	0																			
7072				false			false			false	false		true	2525	true	113309	false			false								
7456				false			false			false	false		false		false		false			false								
7634				false			false			false	false		false		false		false			false								
8462				false			false			false	false		false		false		false			false								
8631				false			false			false	false		false		false		false			false								
9357				false			false			false	false		false		false		false			false								
9553				false			false			false	false		true	261	true	261	false			false								
9807	0	0																										
9955				false			false			false	false		true	416	true	416	false			false								
10250				false			false			false	false		true	33361	false		false			false								
10849				false			false			false	false		false		false		false			false								
11145	61244	0																										
11640				false			false			false	false		false		false		false			false								
11837				false			false			false	false		false		false		false			false								
12030				false			false			false	false		false		false		false			false								
12142				false			false			false	false		false		false		false			false								
12311								1341518	1400110														0	0	7271	14993	0	
12647				false			false			false	false		false		false		false			false								
12946	0	0		true	8049	0	true	707	4689	false	false		false		true	63772	false			false								
13103	496392	0						5073	8320																			
13251	0	1340		true	0	0	false			false	true	14944	true	25687	true	40631	false			false								
13457				false			false			false	false		false		false		false			false								
14155				false			false			false	false		true	824	true	824	false			false								
14650				false			false			false	false		false		false		false			false								
14753				false			false			false	false		false		false		false			false								
14865				false			false			false	false		false		false		false			false								
14977	0	0						0	0																			
16551	1255	0		true	0	0	false			false	false		true	53647	true	460420	false			false								
17110	0	0																										
17147	3266615	0						144796	20079																			
17259				false			false			false	false		false		false		false			false								
17950				false			false			false	false		false		false		false			false								
17978				false			false			false	false		false		false		false			false								
18050				false			false			false	false		false		false		false			false								
18827	351046	0		true	0	97158	false			true	false		false		false		false			false	9591	9401				-2317	1889	
18836				false			false			false	false		false		false		false			false								
18854	0	0																										
19356				false			false			false	false		false		false		false			false								
19936				false			false			false	false		false		false		false			false								
19972				false			false			false	false		false		false		false			false								
20053				false			false			false	false		true	6091	true	62755	false			false								
20633				false			false			false	false		true	1229	true	35580	false			false								
20857	238	0		true	0	0	false			false	false		false		true	34494	false			false								
21256				false			false			false	false		false		false		false			false								
21359				false			false			false	false		false		false		false			false								
21658	0	668																										
22048	6500	0		true	0	0	false			false	false		false		false		false			false								
22543	4046	0		true	0	0	false			true	false		false		true	276245	false			false	3381	0				-296	0	
22552				false			false			false	false		false		false		false			false								
22730				false			false			false	false		true	4161	false		false			false								
23456				false			false			false	false		false		false		false			false								
23504	950000	3311090																										
23643				false			false			false	false		false		false		false			false								
23755	0	1295		true	0	0	false			false	false		false		true	206994	false			false								
24378				false			false			false	false		false		false		false			false								
24659				false			false			false	false		false		false		false			false								
24949				false			false			false	false		true	9188	true	145396	false			false								
25357				false			false			false	false		false		false		false			false								
25647	0	0																										
26765				false			false			false	false		true	60685	false		false			false								
27070	10000	0		true	0	0	false			false	false		true	57619	true	69406	false			false								
27614				false			false			false	false		false		true	30895	false			false								
27847				false			false			false	false		false		false		false			false								
28013	0	285339																										
28152	38637	0																										
28675	0	0																										
28732				false			false			false	false		false		false		false			false								
29476				false			false			false	false		false		false		false			false								
29636	68937	0		true	0	0	false			false	false		false		false		false			false								
29878				false			false			false	false		false		false		false			false								
30052				false			false			false	false		false		false		false			false								
31134	0	0																										
31255	0	0																										
31657				false			false			false	false		false		false		false			false								
31826	0	0																										
31835				false			false			false	false		false		false		false			false								
32234	97576	0		true	0	0	false			false	false		false		false		false			false								
32766				false			false			false	false		false		false		false			false								
32971				false			false			false	false		false		true	118493	false			false								
33147				false			false			false	false		false		false		false			false								
33259				false			false			false	false		false		false		false			false								
33370	0	0																										
33839				false			false			false	false		true	550	false		false			false								
33857	4432	0						13883	1150																			
34537	2892342	0						78435	14296																	372	0	
34555	0	0																										
34742				false			true	11821	2497	false	false		true	7826	false		false			false								
35057	887	0						4561	1660																			
35301								0	0																			
35646				false			false			false	false		false		false		false			false								
35879	25000	0		true	0	0	false			false	false		false		true	80795	false			false								
36933				false			false			false	false		false		false		false			false								
37051				false			false			false	false		false		false		false			false								
37341				false			false			false	false		false		false		false			false								
37435	3409	0		true	0	0	false			false	false		true	13909	true	409517	false			false								
37640	253145	0						48166	7817																	29	0	
37659				false			false			false	false		false		false		false			false								
37949				false			false			false	false		false		false		false			false								
38740				false			false			false	false		false		false		false			false								
39327				false			false			false	false		false		false		false			false								
40033				false			false			false	false		false		false		false			false								
40855				false			false			false	false		true	10415	false		false			false								
41553				false			false			false	false		false		false		false			false								
41629				false			false			false	false		false		false		false			false								
41825	18414	0						12676	3935																			
42037				false			false			false	false		false		false		false			false								
42354				false			false			false	false		false		false		false			false								
42372				false			false			false	false		false		false		false			false								
42420	2355898	0						57046	20469																			
42448	2332	0		true	0	0	false			false	false		false		false		false			false								
42457				false			false			false	false		false		false		false			false								
43052				false			false			false	false		false		true	25410	false			false								
43351				false			false			false	false		false		false		false			false								
43856				false			false			false	false		true	26219	false		false			false								
43959				false			false			false	false		false		false		false			false								
44040				false			false			false	false		false		false		false			false								
44433	331887	0																										
44741				false			false			false	false		false		true	112359	false			false								
44750				false			false			false	false		false		false		false			false								
44929	0	0																										
45056				false			false			false	false		false		false		false			false								
45458				false			false			false	false		true	18242	true	18242	false			false								
45551				false			false			false	false		true	20307	false		false			false								
45560	3766	0						52915	5709																			
45775				false			false			false	false		false		false		false			false								
46053	860	0		true	0	0	false			false	false		true	53723	true	115418	false			false								
46941				false			false			false	false		false		false		false			false								
47247	258959	7364						371911	92373																	0	0	
47500				false			false			false	false		true	33027	true	33218	false			false								
48374				false			true	19571	1847	false	false		false		true	1121047	false			false								
48440	265	0		true	0	0	false			false	false		true	82415	true	104680	false			false								
49054				false			false			false	false		false		true	10920	false			false								
49148				false			false			false	false		false		false		false			false								
49241	20000	0		true	0	0	false			true	false		false		false		false			false	0	219				0	0	
49652				false			false			false	false		false		true	15427	false			false								
49858				false			false			false	false		false		false		false			false								
49951				false			false			false	false		false		false		false			false								
50461	0	0																										
51253	0	0																										
51356	0	0																										
51459				false			false			true	false		false		false		false			false	3771	0				177	0	
51842	0	0																										
52719	0	0						0	0																			
52951				false			false			false	false		false		false		false			false								
53051				false			false			false	false		false		false		false			false								
54058	0	0																										
54973	3151	0						12632	4723																			
55336				false			false			false	false		false		false		false			false								
55635				false			false			false	false		false		false		false			false								
55970				false			false			false	false		false		true	122335	false			false								
56258				false			false			false	false		false		false		false			false								
56351	0	0						16462	1468																	-15802	0	
56548	1875	0		true	0	0	false			false	false		false		true	180164	false			false								
56717	5577	0		true	0	0	false			false	false		true	30867	true	124094	false			false								
57451				false			false			false	false		false		true	117874	false			false								
58225				false			false			false	false		false		false		false			false								
58243	2643716	0						176841	8529																			
58355				false			false			false	false		false		false		false			false								
58551				false			false			false	false		false		false		false			false								
58636				false			false			false	false		false		false		false			false								
58757				false			false			false	false		false		false		false			false								
58971	115966	0						61310	17579																			
59316	8840	0		true	0	0	false			false	false		false		true	70153	false			false								
59352				false			false			false	false		false		false		false			false								
59370				false			false			false	false		false		false		false			false								
59754	3000	0		true	0	0	false			false	false		false		false		false			false								
60143								17000	0																			
60330	52865	0						0	0																			
60545				false			false			false	false		false		false		false			false								
60554				false			false			false	false		false		false		false			false								
60648				false			false			false	false		false		true	47162	false			false								
61122	0	0						0	0																			
61355	8520	0		true	0	0	true	41676	2378	false	false		false		true	885081	false			false								
61757	0	0																										
61832				false			false			false	false		false		false		false			false								
61953				false			false			false	false		false		false		false			false								
62044				false			false			false	false		false		true	459	false			false								
62110				false			false			false	false		false		false		false			false								
62147				false			false			false	false		true	42	true	38210	false			false								
63050				false			false			false	false		false		false		false			false								
63069																										23032	0	
63201				false			false			false	false		false		false		false			false								
63573				false			false			false	false		false		false		false			false								
63733	0	0						6396	232																			
64552	0	0						7973	3709																			
64730				false			false			false	false		false		false		false			false								
65205	25200	0		true	0	42631	false			false	false		true	91	true	42440	false			false								
65559	0	0						9516	3529																			
65858	50000	0		true	0	0	false			false	false		true	250	false		false			false								
66154				false			false			false	false		false		false		false			false								
66275				false			false			false	false		false		false		false			false								
67142				false			false			false	false		false		true	8878	false			false								
67151	200293	0		true	0	0	false			false	false		false		false		false			false								
67209	195000	211971		true	0	68890	false			true	false		true	51696	true	164973	false			false	1175	0				-292	0	
67254				false			false			false	false		false		false		false			false								
67656	0	0																										
68671	77000	0		true	0	0	false			false	false		false		false		false			false								
68756	97000	0																										
68831				false			false			false	false		false		false		false			false								
69333	0	0						10286	0																			
69678				false			false			true	false		false		true	69295	false			false	155	0				-28	0	
70218	0	0						0	0																			
70638				false			true	16462	4264	false	false		true	1316	false		false			false								
70955				false			false			false	false		false		false		false			false								
71073				false			true	59954	10025	false	false		false		false		false			false								
71457	14701	0		true	0	0	false			false	false		true	69768	true	5089	false			false								
71859				false			false			false	false		false		false		false			false								
72258				false			false			false	false		false		false		false			false								
72351				false			false			false	false		false		false		false			false								
72454				false			false			false	false		false		false		false			false								
72678				false			false			false	false		false		false		false			false								
73116				false			false			false	false		false		true	12794	false			false								
73152				false			false			false	false		false		false		false			false								
73554	20000	0		true	0	0	false			false	true	20419	true	159	true	20578	false			false								
73956				false			false			false	false		false		false		false			false								
74056				false			false			false	false		false		false		false			false								
74140	5406	0						3303	423																			
74403	16522	0						14207	899																			
74449				false			false			false	false		false		false		false			false								
75259				false			false			false	false		false		true	163821	false			false								
75446	5414	0		true	0	0	false			false	false		true	26961	true	45369	false			false								
75455				false			false			false	false		false		false		false			false								
75633								131528	48787														0	0	0	0	-247928	
75651				false			false			false	false		true	5843	false		false			false								
76153	0	0						0	0																			
76443				false			false			false	false		false		true	46692	false			false								
76854				false			false			false	false		false		false		false			false								
77150	0	0																										
77253				false			false			false	false		false		false		false			false								
77422				false			false			false	false		false		false		false			false								
77851	28316	0						36348	4163																			
78157				false			false			false	false		false		false		false			false								
78241				false			false			false	false		false		false		false			false								
78559				false			false			false	false		false		false		false			false								
79042	0	0																										
79127				false			false			false	false		false		false		false			false								
79145	918	0		true	0	0	false			false	false		true	22713	true	171590	false			false								
79257				false			false			false	false		false		false		false			false								
79855	7203	0		true	0	0	false			false	false		false		false		false			false								
80150				false			false			false	false		false		false		false			false								
80374				false			false			false	false		false		true	3944	false			false								
80431				false			false			false	false		false		false		false			false								
81175	502	0		true	0	0	false			false	false		true	33534	true	151558	false			false								
82033				false			false			false	false		false		false		false			false								
82257				false			false			false	false		false		false		false			false								
82350				false			false			false	false		false		false		false			false								
83375				false			false			false	false		false		false		false			false								
83638								8269	2932																	-1078	0	
83834				false			false			false	false		false		false		false			false								
83852				false			false			false	false		false		false		false			false								
83955				false			false			false	false		false		false		false			false								
84541	4103	0		true	0	0	true	24794	1253	false	false		false		false		false			false								
85052				false			false			false	false		false		false		false			false								
85472	3854442	0						107486	5770																			
85931				false			false			false	false		false		false		false			false								
86349				false			false			false	false		false		false		false			false								
86675				false			false			false	false		false		false		false			false								
87047				false			false			false	false		false		false		false			false								
87234	4324	8250		true	0	0	true	40199	4763	false	false		false		false		false			false								
87476				false			false			false	false		false		true	65778	false			false								
87579	0	0																										
88231	142565	0		true	0	0	true	174899	40528	true	false		false		true	1017850	false			false	40556	11				133	14	
88259				false			false			false	false		false		true	11837	false			false								
88352	0	0																										
88455				false			false			false	false		true	1744	false		false			false								
89032				false			false			false	false		false		true	41	false			false								
89135				false			false			false	false		false		false		false			false								
89854				false			false			false	false		false		false		false			false								
89957				false			false			false	false		false		false		false			false								
90047				false			false			false	false		false		false		false			false								
90177				false			false			false	false		true	16284	true	16284	false			false								
90328				false			false			false	false		false		false		false			false								
90337				false			false			false	false		false		false		false			false								
90579				false			false			false	false		false		false		false			false								
91615				false			false			false	false		false		false		false			false								
91950				false			false			false	false		false		false		false			false								
92144				false			false			false	false		false		false		false			false								
92676	0	0																										
92706				false			false			false	false		true	6518	true	19053	false			false								
92902				false			false			false	false		false		false		false			false								
93244	721	0		true	0	0	false			false	false		true	67587	true	120862	false			false								
93543	21831	0		true	0	0	true	9492	875	false	false		false		true	244932	false			false								
93619																												
94139				false			false			false	false		false		false		false			false								
94522				false			true	2955	0	true	false		false		false		false			false	11694	0				724	0	
94755				false			false			false	false		false		false		false			false								
94858				false			false			false	false		false		false		false			false								
95051	6930	0																										
95677				false			false			false	false		true	5594	true	2141	false			false								
96553				false			false			false	false		false		true	37149	false			false								
97055				false			false			false	false		false		false		false			false								
97279				false			false			false	false		false		false		false			false								
97457				false			false			false	false		false		false		false			false								
97804	35637	0		true	0	0	false			true	false		true	1287	true	74676	false			false	5099	5099				829	829	
97943	4124	0		true	0	0	false			false	false		true	4179	false		false			false								
98351				false			false			false	false		false		false		false			false								
98463				false			false			false	false		false		false		false			false								
98717	0	0						0	0																			
99143	4507	0		true	0	0	false			false	false		false		false		false			false								
99376	926438	0						5514	3602																	-249	0	
99442				false			false			false	false		false		false		false			false								
99536				false			false			false	false		false		false		false			false								
99853				false			false			false	false		false		false		false			false								
100236				false			false			false	false		false		false		false			false								
100357				false			false			false	false		false		false		false			false								
100562	0	0						17650	2695																			
100777				false			false			false	false		false		false		false			false								
100843	1	0		true	0	0	false			false	false		true	1141	true	5127	false			false								
101037				false			false			false	false		false		false		false			false								
101439				false			false			false	false		false		false		false			false								
101671	0	0																										
101738				false			false			false	false		false		false		false			false								
101952				false			false			false	false		false		false		false			false								
102333				false			false			false	false		false		false		false			false								
102342	525	0		true	0	0	false			false	false		true	33110	true	33110	false			false								
102557				false			false			false	false		false		false		false			false								
102874	0	0																										
103134				false			false			false	false		false		false		false			false								
104234				false			false			false	false		false		false		false			false								
104542				false			false			false	false		false		false		false			false								
104971				false			false			false	false		false		false		false			false								
105026				false			false			false	false		false		false		false			false								
105473				false			false			false	false		false		true	1	false			false								
105530				false			false			false	false		false		false		false			false								
106359	50000	41566																										
106452				false			false			false	false		false		false		false			false								
106676				false			false			false	false		false		true	13228	false			false								
107244	361328	0						38400	4504																			
107570				false			false			false	false		false		true	172373	false			false								
107758				false			false			false	false		false		false		false			false								
108072				false			false			false	false		false		false		false			false								
108269				false			false			false	false		false		false		false			false								
108652				false			false			false	false		false		false		false			false								
108746				false			false			false	false		false		false		false			false								
108951	5000	0		true	0	0	false			false	false		true	4902	false		false			false								
109136				false			false			false	false		false		false		false			false								
109154				false			false			false	false		true	18	false		false			false								
109453				false			false			false	false		false		false		false			false								
109574				false			false			false	false		true	9353	true	10214	false			false								
109659				false			false			false	false		false		true	100334	false			false								
110413	0	0																										
110936				false			false			false	false		false		false		false			false								
110945				false			false			false	false		false		false		false			false								
110972				false			false			false	false		false		false		false			false								
111157	0	0						0	0																			
111205	74076	0		true	0	0	false			false	false		true	10762	true	83002	false			false								
111942	4362	0		true	0	0	false			false	false		true	111721	true	287199	false			false								
112332				false			false			false	false		false		false		false			false								
112510				false			false			false	false		false		false		false			false								
112556				false			false			false	false		false		false		false			false								
112837								8115083	0														3437601	0	1077815			
113003	0	0																										
113030				false			false			false	false		false		false		false			false								
113441				false			false			true	false		false		true	39825	false			false	360	0				-27	0	
113601				false			false			false	false		false		false		false			false								
113740	35268	0						46522	17948																			
114149				false			false			false	false		false		false		false			false								
114260	23381	0						13243	6396																			
114457				false			false			false	false		false		false		false			false								
114774	3315	0		true	0	0	true	7321	509	true	false		false		true	469409	false			false	1042	0				-164	0	
114840	5919	0		true	0	0	false			false	false		false		false		false			false								
114859				false			false			false	false		true	9889	true	10250	false			false								
115146				false			false			false	false		false		false		false			false								
115575	50000	0		true	0	0	false			false	false		true	6597	true	104921	false			false								
116358				false			false			false	false		false		false		false			false								
116554				false			true	7055	600	false	false		false		false		false			false								
116741				false			false			false	false		false		false		false			false								
117038	5728	0																										
117458	0	2373		true	0	0	false			false	false		false		false		false			false								
117775	0	0						0	0																			
118156				false			false			false	false		false		false		false			false								
118660				false			false			false	false		false		true	4461	false			false								
118736				false			false			false	false		false		false		false			false								
119153	0	0																										
119779	10933	53336																										
119872	64486	64486		true	0	0	false			false	false		false		true	29194	false			false								
120476				false			false			false	false		false		false		false			false								
120542				false			false			false	false		false		true	42944	false			false								
120609	60000	0		true	0	0	false			false	false		true	7977	true	149905	false			false								
120953				false			false			false	false		false		false		false			false								
121642	132806	0						57883	10449																			
121651	146000	0		true	0	0	false			true	false		false		false		false			false	21681	832603				1747	238	
121914				false			false			false	false		false		false		false			false								
122153				false			false			false	false		false		false		false			false								
122546				false			false			false	false		false		false		false			false								
123075				false			false			false	false		false		false		false			false								
123374				false			false			false	false		false		false		false			false								
124344	171480	0		true	0	0	true	11935	670	false	false		false		true	250600	false			false								
124830				false			false			false	false		false		false		false			false								
125154	0	0																										
125855	1693	0		true	0	0	true	6417	887	true	false		false		true	292703	false			false	2841	0				-5	0	
126012				false			false			false	false		false		false		false			false								
126049				false			false			false	false		false		false		false			false								
126375				false			false			false	false		false		false		false			false								
126553	9445	0						38367	724																			
126834	453	0		true	0	0	false			false	false		false		true	101670	false			false								
127055				false			false			false	true	7736	true	90	true	25852	false			false								
127224				false			false			false	false		true	153	false		false			false								
128258				false			false			false	false		false		false		false			false								
128904	6723144	0						166323	22761																			
129349				false			false			false	false		true	7482	false		false			false								
129358				false			true	27159	3027	false	false		true	1932	true	28667	false			false								
129732	750000	938004						0	0																	-5602	0	
129853				false			false			false	false		false		false		false			false								
129910	1	0		true	0	0	true	10909	0	false	false		false		true	787	false			false								
130345	1044	0		true	0	0	false			false	false		true	62	true	146471	false			false								
130541	1050947	0						50180	9778																			
131436	0	0																										
131717	0	0						0	0																			
131940				false			false			false	false		false		false		false			false								
132107	418180	0		true	0	50347	true	30346	5282	false	false		true	153178	true	321312	false			false								
132451				false			false			false	false		false		false		false			false								
132778				false			false			false	false		false		true	43975	false			false								
132938				false			false			false	false		false		false		false			false								
133579	0	0						0	0																			
133850	25000	0		true	0	0	true	21001	2960	false	false		false		false		false			false								
133971				false			false			false	false		false		false		false			false								
134156				false			false			false	false		false		false		false			false								
134437	1109	0		true	0	0	false			false	false		false		true	40344	false			false								
134455				false			false			false	false		false		false		false			false								
134848				false			false			false	false		false		false		false			false								
135836				false			false			false	false		false		false		false			false								
135854				false			false			false	false		false		true	51104	false			false								
136048				false			false			false	false		true	3763	false		false			false								
136338				false			false			false	false		false		false		false			false								
136655				false			false			false	false		true	19509	false		false			false								
137205	446359	0		true	0	0	false			false	false		false		true	109135	false			false								
137447				false			false			false	false		false		false		false			false								
137456				false			false			false	false		false		false		false			false								
137559				false			false			false	false		false		false		false			false								
137643				false			false			false	false		false		false		false			false								
137652	275745	0						310265	74536																	279	0	
137915	865	0						3984	178																	-12881	0	
138051				false			false			false	false		false		false		false			false								
138257				false			false			false	false		false		false		false			false								
138556				false			false			false	false		false		false		false			false								
139133	0	0						0	0																			
139478				false			false			true	false		true	14602	true	14602	false			false	34	0				27	0	
139553				false			false			false	false		false		false		false			false								
139656	318603	0						8361	1392																			
139740	821224	0																										
139843	189709	231143						21812	2364																			
140157				false			false			false	false		false		false		false			false								
140362	525441	0						0	0																			
140634				false			false			false	false		false		false		false			false								
141350				false			false			false	false		false		false		false			false								
141556																												
141677				false			false			false	false		false		false		false			false								
141958				false			false			false	false		false		false		false			false								
142049				false			false			false	false		false		false		false			false								
142179				false			false			false	false		false		false		false			false								
142955				false			false			false	false		true	4061	false		false			false								
143372				false			false			false	false		false		true	11219	false			false								
143662	9137335	0						235126	262273																	-4856	2216	
143859				false			false			false	false		true	1350	false		false			false								
143952				false			false			false	false		false		false		false			false								
144052				false			false			false	true	27	true	1503	true	27	false			false								
144155	0	0																										
144678				false			false			false	false		false		true	50324	false			false								
144856	502	0		true	0	0	false			true	false		true	95239	true	36897	false			false	317	0				317	0	
144913				false			false			false	false		false		false		false			false								
145059				false			false			false	false		false		false		false			false								
145545				false			false			false	false		false		true	246987	false			false								
145554				false			false			false	false		false		false		false			false								
145741				false			false			false	false		false		false		false			false								
145844				false			false			false	false		false		true	151061	false			false								
146056				false			false			false	false		false		false		false			false								
146663	113	0		true	0	0	false			false	false		false		true	199298	false			false								
147651				false			false			false	false		false		false		false			false								
147679				false			false			false	false		false		false		false			false								
147857	10000	0																										
147923				false			false			false	false		false		false		false			false								
148171				false			true	101	0	false	false		true	62241	true	183041	false			false								
148238				false			false			false	false		false		false		false			false								
148340				false			false			false	false		true	22183	true	22183	false			false								
148470				false			false			false	false		false		false		false			false								
148715				false			false			false	false		false		false		false			false								
149150	0	563		true	0	0	false			false	false		false		true	139893	false			false								
150035	0	0						2966	887																			
150044	11929	53119		true	0	0	true	16380	1367	true	false		true	517	true	391855	false			false	1367	0				31	0	
150727	110659	0		true	0	0	false			false	true	82377	false		true	82377	false			false								
151957	56291	0		true	0	0	false			false	false		true	158975	false		false			false								
152057				false			false			false	false		false		false		false			false								
152253				false			false			false	false		false		false		false			false								
152440				false			false			false	false		true	623	true	38350	false			false								
153054				false			false			false	false		false		true	106874	false			false								
153353	25710	0		true	0	0	false			false	false		true	213491	true	419502	false			false								
154154	20000	0		true	0	0	false			false	false		true	34512	true	34512	false			false								
154770				false			false			false	false		false		true	22390	false			false								
155759				false			false			false	false		false		false		false			false								
156457				false			false			false	false		false		false		false			false								
156970	0	0																										
157155				false			false			false	false		true	589	true	589	false			false								
157379				false			false			false	false		false		true	2664	false			false								
157650	0	0						0	0																			
157744	0	743		true	0	0	false			false	false		false		false		false			false								
157856				false			false			false	false		false		false		false			false								
158376				false			false			false	false		false		false		false			false								
158741				false			false			false	false		false		false		false			false								
159636	10246	0						19884	2361																			
159645	40910	0		true	0	0	false			false	false		false		false		false			false								
159953				false			false			false	false		false		false		false			false								
159971				false			false			false	false		false		false		false			false								
160360				false			false			false	false		false		false		false			false								
160454				false			false			false	false		false		false		false			false								
160959	0	0						0	0																			
161273				false			false			false	false		true	55583	true	229862	false			false								
161602	830044	0		true	0	0	true	42978	4037	false	false		false		true	693070	false			false								
162337	739	0		true	0	1788	false			false	false		false		false		false			false								
163343				false			false			false	false		false		true	72610	false			false								
163549	265165	0						24137	1183																			
163857	466	0		true	0	0	true	11637	1881	false	false		true	28699	false		false			false								
164153	1137	0		true	0	0	false			false	false		false		true	65494	false			false								
164331				false			false			false	false		false		false		false			false								
164377				false			false			false	false		false		false		false			false								
164957				false			false			false	false		false		false		false			false								
164975				false			false			false	false		true	15385	true	16434	false			false								
165628								186434	16952																	618	0	
165758	336	0		true	0	0	false			false	false		true	44936	true	61732	false			false								
166111				false			false			false	false		false		false		false			false								
166531				false			false			false	false		false		false		false			false								
166652	0	0						0	0																			
167453				false			false			false	false		true	76041	true	85816	false			false								
167752				false			false			false	false		false		false		false			false								
168571				false			false			false	false		false		false		false			false								
169354				false			false			false	false		false		false		false			false								
169653	1175967	0						106986	13131																	-6083	0	
169756				false			false			false	false		false		false		false			false								
170257				false			false			false	false		false		false		false			false								
170275				false			false			false	false		false		false		false			false								
170332	0	0						0	0																			
171133																												
171656	0	0																										
171759				false			false			false	false		true	48380	true	79469	false			false								
171768	11038	0		true	0	0	false			false	false		true	13207	false		false			false								
172251				false			false			false	false		false		false		false			false								
172457				false			false			false	false		false		false		false			false								
172475				false			false			false	true	18964	false		true	32582	false			false								
172859				false			false			false	false		false		false		false			false								
173306	0	0																										
173557				false			false			false	false		false		false		false			false								
173575	0	0																										
173641				false			false			false	false		false		false		false			false								
173959				false			false			false	false		false		false		false			false								
174321				false			false			false	false		false		false		false			false								
174367				false			false			false	false		false		false		false			false								
174572	1131994	0						2671	0																			
175056	0	0						0	0																			
175140	0	0																										
175458				false			false			false	false		false		false		false			false								
175609				false			false			false	false		false		false		false			false								
176101	0	0						0	0																			
176325	0	0						0	0																			
176437				false			false			false	false		false		false		false			false								
176464				false			true	2375	0	false	false		true	5291	true	90925	false			false								
176642				false			false			false	false		false		true	86671	false			false								
177135				false			false			false	false		false		false		false			false								
177443				false			false			false	false		false		false		false			false								
177500				false			false			false	false		false		false		false			false								
177555				false			false			false	false		false		false		false			false								
177751	9729	0		true	0	0	false			false	false		false		true	47744	false			false								
177920	39578	0		true	0	0	false			false	false		false		false		false			false								
178150				false			false			false	false		false		false		false			false								
178244				false			false			false	false		false		true	57279	false			false								
178356				false			false			false	false		false		false		false			false								
178851				false			false			false	false		false		false		false			false								
179148				false			false			false	false		true	4756	false		false			false								
179335				false			false			false	false		false		false		false			false								
179700	519	0																										
180144				false			false			false	false		false		false		false			false								
180845				false			false			false	false		true	2940	false		false			false								
181963				false			false			false	false		false		false		false			false								
182951				false			false			false	false		false		false		false			false								
183668				false			false			false	false		false		true	158381	false			false								
183770	0	16462		true	46576	0	false			false	false		true	147	true	43918	false			false								
